in s,C1 in V
-1.100412E-01,3.0238571E+00
-1.099584E-01,3.0240860E+00
-1.098756E-01,3.0237045E+00
-1.097928E-01,3.0232468E+00
-1.097100E-01,3.0230942E+00
-1.096272E-01,3.0233994E+00
-1.095444E-01,3.0237045E+00
-1.094616E-01,3.0240860E+00
-1.093788E-01,3.0241623E+00
-1.092960E-01,3.0234756E+00
-1.092132E-01,3.0240860E+00
-1.091304E-01,3.0244675E+00
-1.090476E-01,3.0244675E+00
-1.089648E-01,3.0239334E+00
-1.088820E-01,3.0237045E+00
-1.087992E-01,3.0234756E+00
-1.087164E-01,3.0233231E+00
-1.086336E-01,3.0235519E+00
-1.085508E-01,3.0236282E+00
-1.084680E-01,3.0237808E+00
-1.083852E-01,3.0237045E+00
-1.083024E-01,3.0233994E+00
-1.082196E-01,3.0233994E+00
-1.081368E-01,3.0234756E+00
-1.080540E-01,3.0234756E+00
-1.079712E-01,3.0237808E+00
-1.078884E-01,3.0237045E+00
-1.078056E-01,3.0237045E+00
-1.077228E-01,3.0235519E+00
-1.076400E-01,3.0236282E+00
-1.075572E-01,3.0237045E+00
-1.074744E-01,3.0234756E+00
-1.073916E-01,3.0232468E+00
-1.073088E-01,3.0236282E+00
-1.072260E-01,3.0238571E+00
-1.071432E-01,3.0243149E+00
-1.070604E-01,3.0242386E+00
-1.069776E-01,3.0240860E+00
-1.068948E-01,3.0239334E+00
-1.068120E-01,3.0239334E+00
-1.067292E-01,3.0238571E+00
-1.066464E-01,3.0240860E+00
-1.065636E-01,3.0242386E+00
-1.064808E-01,3.0240860E+00
-1.063980E-01,3.0233994E+00
-1.063152E-01,3.0235519E+00
-1.062324E-01,3.0237045E+00
-1.061496E-01,3.0237045E+00
-1.060668E-01,3.0230942E+00
-1.059840E-01,3.0230179E+00
-1.059012E-01,3.0231705E+00
-1.058184E-01,3.0232468E+00
-1.057356E-01,3.0231705E+00
-1.056528E-01,3.0227890E+00
-1.055700E-01,3.0233231E+00
-1.054872E-01,3.0229416E+00
-1.054044E-01,3.0230942E+00
-1.053216E-01,3.0235519E+00
-1.052388E-01,3.0230942E+00
-1.051560E-01,3.0234756E+00
-1.050732E-01,3.0236282E+00
-1.049904E-01,3.0236282E+00
-1.049076E-01,3.0236282E+00
-1.048248E-01,3.0238571E+00
-1.047420E-01,3.0236282E+00
-1.046592E-01,3.0233994E+00
-1.045764E-01,3.0233994E+00
-1.044936E-01,3.0231705E+00
-1.044108E-01,3.0230179E+00
-1.043280E-01,3.0233994E+00
-1.042452E-01,3.0234756E+00
-1.041624E-01,3.0237808E+00
-1.040796E-01,3.0239334E+00
-1.039968E-01,3.0240097E+00
-1.039140E-01,3.0236282E+00
-1.038312E-01,3.0233231E+00
-1.037484E-01,3.0234756E+00
-1.036656E-01,3.0235519E+00
-1.035828E-01,3.0240860E+00
-1.035000E-01,3.0239334E+00
-1.034172E-01,3.0238571E+00
-1.033344E-01,3.0238571E+00
-1.032516E-01,3.0239334E+00
-1.031688E-01,3.0237808E+00
-1.030860E-01,3.0244675E+00
-1.030032E-01,3.0243912E+00
-1.029204E-01,3.0241623E+00
-1.028376E-01,3.0241623E+00
-1.027548E-01,3.0237045E+00
-1.026720E-01,3.0234756E+00
-1.025892E-01,3.0231705E+00
-1.025064E-01,3.0233231E+00
-1.024236E-01,3.0233231E+00
-1.023408E-01,3.0236282E+00
-1.022580E-01,3.0240097E+00
-1.021752E-01,3.0234756E+00
-1.020924E-01,3.0232468E+00
-1.020096E-01,3.0233231E+00
-1.019268E-01,3.0235519E+00
-1.018440E-01,3.0233994E+00
-1.017612E-01,3.0232468E+00
-1.016784E-01,3.0236282E+00
-1.015956E-01,3.0241623E+00
-1.015128E-01,3.0240860E+00
-1.014300E-01,3.0243912E+00
-1.013472E-01,3.0238571E+00
-1.012644E-01,3.0240860E+00
-1.011816E-01,3.0234756E+00
-1.010988E-01,3.0231705E+00
-1.010160E-01,3.0233231E+00
-1.009332E-01,3.0235519E+00
-1.008504E-01,3.0239334E+00
-1.007676E-01,3.0243912E+00
-1.006848E-01,3.0244675E+00
-1.006020E-01,3.0240097E+00
-1.005192E-01,3.0237808E+00
-1.004364E-01,3.0238571E+00
-1.003536E-01,3.0246201E+00
-1.002708E-01,3.0243149E+00
-1.001880E-01,3.0242386E+00
-1.001052E-01,3.0240097E+00
-1.000224E-01,3.0235519E+00
-9.993960E-02,1.8933334E+00
-9.985680E-02,2.5581360E-02
-9.977400E-02,1.7112732E-02
-9.969120E-02,1.1314392E-02
-9.960840E-02,7.2708130E-03
-9.952560E-02,4.5242310E-03
-9.944280E-02,2.4642944E-03
-9.936000E-02,9.3841553E-04
-9.927720E-02,-5.3405762E-05
-9.919440E-02,-5.1116943E-04
-9.911160E-02,-1.1215210E-03
-9.902880E-02,-1.8081665E-03
-9.894600E-02,-2.5711060E-03
-9.886320E-02,-3.4103394E-03
-9.878040E-02,-3.1051636E-03
-9.869760E-02,-3.4103394E-03
-9.861480E-02,-3.5629272E-03
-9.853200E-02,-3.7155151E-03
-9.844920E-02,-3.7918091E-03
-9.836640E-02,-3.4103394E-03
-9.828360E-02,-3.2577515E-03
-9.820080E-02,-3.6392212E-03
-9.811800E-02,-3.4103394E-03
-9.803520E-02,-3.4866333E-03
-9.795240E-02,-3.1814575E-03
-9.786960E-02,-3.3340454E-03
-9.778680E-02,-3.4103394E-03
-9.770400E-02,-3.0288696E-03
-9.762120E-02,-3.1051636E-03
-9.753840E-02,-3.6392212E-03
-9.745560E-02,-3.4103394E-03
-9.737280E-02,-3.4103394E-03
-9.729000E-02,-3.8681030E-03
-9.720720E-02,-4.3258667E-03
-9.712440E-02,-3.5629272E-03
-9.704160E-02,-3.4866333E-03
-9.695880E-02,-3.2577515E-03
-9.687600E-02,-3.9443970E-03
-9.679320E-02,-3.7918091E-03
-9.671040E-02,-3.7918091E-03
-9.662760E-02,-4.0206909E-03
-9.654480E-02,-3.7918091E-03
-9.646200E-02,-3.2577515E-03
-9.637920E-02,-3.1814575E-03
-9.629640E-02,-3.7155151E-03
-9.621360E-02,-4.0206909E-03
-9.613080E-02,-3.7155151E-03
-9.604800E-02,-3.7155151E-03
-9.596520E-02,-3.9443970E-03
-9.588240E-02,-4.2495728E-03
-9.579960E-02,-4.2495728E-03
-9.571680E-02,-3.9443970E-03
-9.563400E-02,-3.7155151E-03
-9.555120E-02,-3.7155151E-03
-9.546840E-02,-3.5629272E-03
-9.538560E-02,-3.1051636E-03
-9.530280E-02,-4.2495728E-03
-9.522000E-02,-3.7918091E-03
-9.513720E-02,-4.0969849E-03
-9.505440E-02,-4.5547485E-03
-9.497160E-02,-3.8681030E-03
-9.488880E-02,-3.7918091E-03
-9.480600E-02,-3.7155151E-03
-9.472320E-02,-3.7918091E-03
-9.464040E-02,-3.3340454E-03
-9.455760E-02,-3.2577515E-03
-9.447480E-02,-3.4866333E-03
-9.439200E-02,-3.5629272E-03
-9.430920E-02,-3.7155151E-03
-9.422640E-02,-3.3340454E-03
-9.414360E-02,-3.5629272E-03
-9.406080E-02,-3.3340454E-03
-9.397800E-02,-3.4103394E-03
-9.389520E-02,-3.4866333E-03
-9.381240E-02,-3.5629272E-03
-9.372960E-02,-3.9443970E-03
-9.364680E-02,-4.0969849E-03
-9.356400E-02,-3.8681030E-03
-9.348120E-02,-3.6392212E-03
-9.339840E-02,-3.7918091E-03
-9.331560E-02,-3.8681030E-03
-9.323280E-02,-3.7155151E-03
-9.315000E-02,-3.9443970E-03
-9.306720E-02,-3.7155151E-03
-9.298440E-02,-4.1732788E-03
-9.290160E-02,-4.0969849E-03
-9.281880E-02,-3.8681030E-03
-9.273600E-02,-3.6392212E-03
-9.265320E-02,-2.7999878E-03
-9.257040E-02,-2.7236938E-03
-9.248760E-02,-2.9525757E-03
-9.240480E-02,-2.8762817E-03
-9.232200E-02,-3.3340454E-03
-9.223920E-02,-3.4103394E-03
-9.215640E-02,-3.4103394E-03
-9.207360E-02,-3.1814575E-03
-9.199080E-02,-3.3340454E-03
-9.190800E-02,-3.1814575E-03
-9.182520E-02,-3.1814575E-03
-9.174240E-02,-2.9525757E-03
-9.165960E-02,-3.3340454E-03
-9.157680E-02,-3.0288696E-03
-9.149400E-02,-4.2495728E-03
-9.141120E-02,-4.0969849E-03
-9.132840E-02,-4.4784546E-03
-9.124560E-02,-3.9443970E-03
-9.116280E-02,-4.3258667E-03
-9.108000E-02,-3.8681030E-03
-9.099720E-02,-4.2495728E-03
-9.091440E-02,-4.0206909E-03
-9.083160E-02,-4.2495728E-03
-9.074880E-02,-3.8681030E-03
-9.066600E-02,-4.0969849E-03
-9.058320E-02,-4.1732788E-03
-9.050040E-02,-3.7155151E-03
-9.041760E-02,-3.8681030E-03
-9.033480E-02,-3.8681030E-03
-9.025200E-02,-3.8681030E-03
-9.016920E-02,-4.5547485E-03
-9.008640E-02,-3.8681030E-03
-9.000360E-02,-3.7155151E-03
-8.992080E-02,-3.4103394E-03
-8.983800E-02,-3.4103394E-03
-8.975520E-02,-3.9443970E-03
-8.967240E-02,-4.0206909E-03
-8.958960E-02,-3.6392212E-03
-8.950680E-02,-4.0206909E-03
-8.942400E-02,-3.8681030E-03
-8.934120E-02,-3.6392212E-03
-8.925840E-02,-3.7918091E-03
-8.917560E-02,-3.4866333E-03
-8.909280E-02,-3.8681030E-03
-8.901000E-02,-3.7918091E-03
-8.892720E-02,-3.9443970E-03
-8.884440E-02,-3.9443970E-03
-8.876160E-02,-3.7918091E-03
-8.867880E-02,-3.7918091E-03
-8.859600E-02,-4.0206909E-03
-8.851320E-02,-4.0969849E-03
-8.843040E-02,-3.6392212E-03
-8.834760E-02,-3.5629272E-03
-8.826480E-02,-3.1814575E-03
-8.818200E-02,-3.4866333E-03
-8.809920E-02,-3.3340454E-03
-8.801640E-02,-3.6392212E-03
-8.793360E-02,-3.8681030E-03
-8.785080E-02,-3.7918091E-03
-8.776800E-02,-3.7155151E-03
-8.768520E-02,-3.7155151E-03
-8.760240E-02,-3.9443970E-03
-8.751960E-02,-3.9443970E-03
-8.743680E-02,-3.5629272E-03
-8.735400E-02,-3.9443970E-03
-8.727120E-02,-3.6392212E-03
-8.718840E-02,-3.4866333E-03
-8.710560E-02,-3.7155151E-03
-8.702280E-02,-3.6392212E-03
-8.694000E-02,-3.8681030E-03
-8.685720E-02,-4.0206909E-03
-8.677440E-02,-3.9443970E-03
-8.669160E-02,-4.1732788E-03
-8.660880E-02,-4.1732788E-03
-8.652600E-02,-4.1732788E-03
-8.644320E-02,-4.0969849E-03
-8.636040E-02,-4.0969849E-03
-8.627760E-02,-4.2495728E-03
-8.619480E-02,-4.3258667E-03
-8.611200E-02,-3.9443970E-03
-8.602920E-02,-4.0206909E-03
-8.594640E-02,-4.1732788E-03
-8.586360E-02,-3.5629272E-03
-8.578080E-02,-3.8681030E-03
-8.569800E-02,-3.7918091E-03
-8.561520E-02,-3.9443970E-03
-8.553240E-02,-3.7155151E-03
-8.544960E-02,-3.6392212E-03
-8.536680E-02,-3.8681030E-03
-8.528400E-02,-3.5629272E-03
-8.520120E-02,-3.3340454E-03
-8.511840E-02,-3.4866333E-03
-8.503560E-02,-3.5629272E-03
-8.495280E-02,-3.5629272E-03
-8.487000E-02,-3.3340454E-03
-8.478720E-02,-2.9525757E-03
-8.470440E-02,-3.0288696E-03
-8.462160E-02,-3.1814575E-03
-8.453880E-02,-3.4103394E-03
-8.445600E-02,-3.4103394E-03
-8.437320E-02,-2.9525757E-03
-8.429040E-02,-3.4866333E-03
-8.420760E-02,-3.7918091E-03
-8.412480E-02,-3.1814575E-03
-8.404200E-02,-3.3340454E-03
-8.395920E-02,-3.4866333E-03
-8.387640E-02,-3.4866333E-03
-8.379360E-02,-3.5629272E-03
-8.371080E-02,-3.4103394E-03
-8.362800E-02,-4.0969849E-03
-8.354520E-02,-3.7155151E-03
-8.346240E-02,-4.0206909E-03
-8.337960E-02,-3.8681030E-03
-8.329680E-02,-3.2577515E-03
-8.321400E-02,-3.5629272E-03
-8.313120E-02,-4.2495728E-03
-8.304840E-02,-4.0969849E-03
-8.296560E-02,-3.6392212E-03
-8.288280E-02,-3.6392212E-03
-8.280000E-02,-3.7155151E-03
-8.271720E-02,-3.7155151E-03
-8.263440E-02,-4.0206909E-03
-8.255160E-02,-3.7918091E-03
-8.246880E-02,-3.3340454E-03
-8.238600E-02,-4.0206909E-03
-8.230320E-02,-4.0969849E-03
-8.222040E-02,-4.3258667E-03
-8.213760E-02,-4.1732788E-03
-8.205480E-02,-4.1732788E-03
-8.197200E-02,-3.7155151E-03
-8.188920E-02,-3.5629272E-03
-8.180640E-02,-3.7918091E-03
-8.172360E-02,-3.7155151E-03
-8.164080E-02,-3.4866333E-03
-8.155800E-02,-3.4103394E-03
-8.147520E-02,-3.5629272E-03
-8.139240E-02,-4.0969849E-03
-8.130960E-02,-3.9443970E-03
-8.122680E-02,-3.8681030E-03
-8.114400E-02,-4.1732788E-03
-8.106120E-02,-4.3258667E-03
-8.097840E-02,-4.1732788E-03
-8.089560E-02,-4.2495728E-03
-8.081280E-02,-4.0969849E-03
-8.073000E-02,-4.2495728E-03
-8.064720E-02,-4.2495728E-03
-8.056440E-02,-3.5629272E-03
-8.048160E-02,-3.5629272E-03
-8.039880E-02,-3.8681030E-03
-8.031600E-02,-3.9443970E-03
-8.023320E-02,-4.5547485E-03
-8.015040E-02,-4.4021606E-03
-8.006760E-02,-4.2495728E-03
-7.998480E-02,-4.0969849E-03
-7.990200E-02,-3.7155151E-03
-7.981920E-02,-4.7836304E-03
-7.973640E-02,-4.2495728E-03
-7.965360E-02,-4.0969849E-03
-7.957080E-02,-3.7918091E-03
-7.948800E-02,-3.7918091E-03
-7.940520E-02,-3.1814575E-03
-7.932240E-02,-2.8762817E-03
-7.923960E-02,-3.1814575E-03
-7.915680E-02,-3.2577515E-03
-7.907400E-02,-3.5629272E-03
-7.899120E-02,-3.7155151E-03
-7.890840E-02,-2.7236938E-03
-7.882560E-02,-2.4948120E-03
-7.874280E-02,-3.0288696E-03
-7.866000E-02,-3.3340454E-03
-7.857720E-02,-3.1814575E-03
-7.849440E-02,-2.7236938E-03
-7.841160E-02,-2.7999878E-03
-7.832880E-02,-3.7155151E-03
-7.824600E-02,-3.4866333E-03
-7.816320E-02,-2.9525757E-03
-7.808040E-02,-2.7236938E-03
-7.799760E-02,-3.1814575E-03
-7.791480E-02,-2.8762817E-03
-7.783200E-02,-2.9525757E-03
-7.774920E-02,-3.2577515E-03
-7.766640E-02,-3.0288696E-03
-7.758360E-02,-3.2577515E-03
-7.750080E-02,-2.6473999E-03
-7.741800E-02,-2.5711060E-03
-7.733520E-02,-2.8762817E-03
-7.725240E-02,-3.4866333E-03
-7.716960E-02,-3.7918091E-03
-7.708680E-02,-3.7918091E-03
-7.700400E-02,-3.8681030E-03
-7.692120E-02,-3.7155151E-03
-7.683840E-02,-3.6392212E-03
-7.675560E-02,-3.7155151E-03
-7.667280E-02,-3.7155151E-03
-7.659000E-02,-3.8681030E-03
-7.650720E-02,-3.7918091E-03
-7.642440E-02,-3.5629272E-03
-7.634160E-02,-3.4103394E-03
-7.625880E-02,-4.0969849E-03
-7.617600E-02,-4.3258667E-03
-7.609320E-02,-4.1732788E-03
-7.601040E-02,-3.9443970E-03
-7.592760E-02,-3.7918091E-03
-7.584480E-02,-3.5629272E-03
-7.576200E-02,-3.7918091E-03
-7.567920E-02,-3.9443970E-03
-7.559640E-02,-4.0206909E-03
-7.551360E-02,-3.4103394E-03
-7.543080E-02,-3.6392212E-03
-7.534800E-02,-4.1732788E-03
-7.526520E-02,-4.4021606E-03
-7.518240E-02,-3.9443970E-03
-7.509960E-02,-4.1732788E-03
-7.501680E-02,-3.7155151E-03
-7.493400E-02,-3.7918091E-03
-7.485120E-02,-3.1051636E-03
-7.476840E-02,-3.3340454E-03
-7.468560E-02,-3.4866333E-03
-7.460280E-02,-3.8681030E-03
-7.452000E-02,-3.8681030E-03
-7.443720E-02,-3.7155151E-03
-7.435440E-02,-3.7918091E-03
-7.427160E-02,-3.7918091E-03
-7.418880E-02,-3.7155151E-03
-7.410600E-02,-3.4103394E-03
-7.402320E-02,-3.3340454E-03
-7.394040E-02,-3.6392212E-03
-7.385760E-02,-3.3340454E-03
-7.377480E-02,-3.7918091E-03
-7.369200E-02,-3.6392212E-03
-7.360920E-02,-3.5629272E-03
-7.352640E-02,-3.7155151E-03
-7.344360E-02,-3.8681030E-03
-7.336080E-02,-4.0969849E-03
-7.327800E-02,-4.0206909E-03
-7.319520E-02,-4.1732788E-03
-7.311240E-02,-3.9443970E-03
-7.302960E-02,-4.1732788E-03
-7.294680E-02,-3.9443970E-03
-7.286400E-02,-4.4021606E-03
-7.278120E-02,-4.0969849E-03
-7.269840E-02,-3.3340454E-03
-7.261560E-02,-4.1732788E-03
-7.253280E-02,-4.7073364E-03
-7.245000E-02,-4.4021606E-03
-7.236720E-02,-4.5547485E-03
-7.228440E-02,-4.2495728E-03
-7.220160E-02,-4.0969849E-03
-7.211880E-02,-4.6310425E-03
-7.203600E-02,-5.0888062E-03
-7.195320E-02,-4.4784546E-03
-7.187040E-02,-4.6310425E-03
-7.178760E-02,-4.8599243E-03
-7.170480E-02,-4.4784546E-03
-7.162200E-02,-4.4021606E-03
-7.153920E-02,-4.1732788E-03
-7.145640E-02,-4.1732788E-03
-7.137360E-02,-4.0969849E-03
-7.129080E-02,-4.4021606E-03
-7.120800E-02,-4.1732788E-03
-7.112520E-02,-4.3258667E-03
-7.104240E-02,-3.7918091E-03
-7.095960E-02,-3.7918091E-03
-7.087680E-02,-4.3258667E-03
-7.079400E-02,-4.7073364E-03
-7.071120E-02,-4.3258667E-03
-7.062840E-02,-4.0969849E-03
-7.054560E-02,-4.2495728E-03
-7.046280E-02,-4.5547485E-03
-7.038000E-02,-4.4021606E-03
-7.029720E-02,-4.4021606E-03
-7.021440E-02,-4.4021606E-03
-7.013160E-02,-4.1732788E-03
-7.004880E-02,-4.0969849E-03
-6.996600E-02,-4.0206909E-03
-6.988320E-02,-3.9443970E-03
-6.980040E-02,-3.8681030E-03
-6.971760E-02,-4.0206909E-03
-6.963480E-02,-4.6310425E-03
-6.955200E-02,-4.9362183E-03
-6.946920E-02,-5.0125122E-03
-6.938640E-02,-4.7073364E-03
-6.930360E-02,-4.7073364E-03
-6.922080E-02,-4.7836304E-03
-6.913800E-02,-5.2413940E-03
-6.905520E-02,-5.3176880E-03
-6.897240E-02,-4.7073364E-03
-6.888960E-02,-4.4021606E-03
-6.880680E-02,-4.8599243E-03
-6.872400E-02,-4.6310425E-03
-6.864120E-02,-4.4021606E-03
-6.855840E-02,-4.5547485E-03
-6.847560E-02,-4.5547485E-03
-6.839280E-02,-4.3258667E-03
-6.831000E-02,-4.4784546E-03
-6.822720E-02,-4.4784546E-03
-6.814440E-02,-4.4784546E-03
-6.806160E-02,-4.5547485E-03
-6.797880E-02,-4.2495728E-03
-6.789600E-02,-5.0888062E-03
-6.781320E-02,-5.2413940E-03
-6.773040E-02,-4.8599243E-03
-6.764760E-02,-4.6310425E-03
-6.756480E-02,-4.7073364E-03
-6.748200E-02,-4.7073364E-03
-6.739920E-02,-4.5547485E-03
-6.731640E-02,-4.7836304E-03
-6.723360E-02,-4.6310425E-03
-6.715080E-02,-4.4784546E-03
-6.706800E-02,-4.8599243E-03
-6.698520E-02,-4.6310425E-03
-6.690240E-02,-4.5547485E-03
-6.681960E-02,-4.4021606E-03
-6.673680E-02,-4.4021606E-03
-6.665400E-02,-4.8599243E-03
-6.657120E-02,-4.6310425E-03
-6.648840E-02,-4.3258667E-03
-6.640560E-02,-4.6310425E-03
-6.632280E-02,-4.1732788E-03
-6.624000E-02,-4.0206909E-03
-6.615720E-02,-4.0969849E-03
-6.607440E-02,-4.0206909E-03
-6.599160E-02,-4.4784546E-03
-6.590880E-02,-4.5547485E-03
-6.582600E-02,-4.4021606E-03
-6.574320E-02,-4.0969849E-03
-6.566040E-02,-4.3258667E-03
-6.557760E-02,-4.4784546E-03
-6.549480E-02,-4.2495728E-03
-6.541200E-02,-4.2495728E-03
-6.532920E-02,-4.4021606E-03
-6.524640E-02,-5.3939819E-03
-6.516360E-02,-4.9362183E-03
-6.508080E-02,-4.7836304E-03
-6.499800E-02,-4.6310425E-03
-6.491520E-02,-4.4784546E-03
-6.483240E-02,-4.0969849E-03
-6.474960E-02,-3.9443970E-03
-6.466680E-02,-4.2495728E-03
-6.458400E-02,-3.8681030E-03
-6.450120E-02,-4.0206909E-03
-6.441840E-02,-4.3258667E-03
-6.433560E-02,-4.4021606E-03
-6.425280E-02,-4.2495728E-03
-6.417000E-02,-4.1732788E-03
-6.408720E-02,-4.4021606E-03
-6.400440E-02,-4.0969849E-03
-6.392160E-02,-4.2495728E-03
-6.383880E-02,-4.5547485E-03
-6.375600E-02,-4.4784546E-03
-6.367320E-02,-4.5547485E-03
-6.359040E-02,-5.0125122E-03
-6.350760E-02,-5.3176880E-03
-6.342480E-02,-5.0125122E-03
-6.334200E-02,-4.7836304E-03
-6.325920E-02,-4.9362183E-03
-6.317640E-02,-5.1651001E-03
-6.309360E-02,-5.1651001E-03
-6.301080E-02,-4.6310425E-03
-6.292800E-02,-4.8599243E-03
-6.284520E-02,-4.7836304E-03
-6.276240E-02,-4.7073364E-03
-6.267960E-02,-4.4784546E-03
-6.259680E-02,-4.5547485E-03
-6.251400E-02,-3.9443970E-03
-6.243120E-02,-4.4784546E-03
-6.234840E-02,-4.7073364E-03
-6.226560E-02,-4.6310425E-03
-6.218280E-02,-4.6310425E-03
-6.210000E-02,-4.7836304E-03
-6.201720E-02,-4.9362183E-03
-6.193440E-02,-4.6310425E-03
-6.185160E-02,-4.4784546E-03
-6.176880E-02,-4.4021606E-03
-6.168600E-02,-4.7073364E-03
-6.160320E-02,-5.1651001E-03
-6.152040E-02,-4.4784546E-03
-6.143760E-02,-4.2495728E-03
-6.135480E-02,-4.4784546E-03
-6.127200E-02,-4.4021606E-03
-6.118920E-02,-4.0206909E-03
-6.110640E-02,-4.3258667E-03
-6.102360E-02,-4.1732788E-03
-6.094080E-02,-4.4021606E-03
-6.085800E-02,-4.1732788E-03
-6.077520E-02,-4.2495728E-03
-6.069240E-02,-4.3258667E-03
-6.060960E-02,-4.7836304E-03
-6.052680E-02,-4.4784546E-03
-6.044400E-02,-4.4784546E-03
-6.036120E-02,-4.1732788E-03
-6.027840E-02,-4.7836304E-03
-6.019560E-02,-4.3258667E-03
-6.011280E-02,-4.7836304E-03
-6.003000E-02,-5.0125122E-03
-5.994720E-02,-4.9362183E-03
-5.986440E-02,-4.6310425E-03
-5.978160E-02,-4.4784546E-03
-5.969880E-02,-3.9443970E-03
-5.961600E-02,-4.1732788E-03
-5.953320E-02,-4.4021606E-03
-5.945040E-02,-3.9443970E-03
-5.936760E-02,-4.5547485E-03
-5.928480E-02,-4.4021606E-03
-5.920200E-02,-4.4021606E-03
-5.911920E-02,-4.5547485E-03
-5.903640E-02,-4.3258667E-03
-5.895360E-02,-3.8681030E-03
-5.887080E-02,-4.2495728E-03
-5.878800E-02,-4.0206909E-03
-5.870520E-02,-4.0206909E-03
-5.862240E-02,-4.3258667E-03
-5.853960E-02,-4.5547485E-03
-5.845680E-02,-4.4021606E-03
-5.837400E-02,-4.4784546E-03
-5.829120E-02,-4.0206909E-03
-5.820840E-02,-3.7155151E-03
-5.812560E-02,-3.3340454E-03
-5.804280E-02,-3.3340454E-03
-5.796000E-02,-4.0206909E-03
-5.787720E-02,-3.6392212E-03
-5.779440E-02,-3.7918091E-03
-5.771160E-02,-3.7918091E-03
-5.762880E-02,-3.5629272E-03
-5.754600E-02,-3.7155151E-03
-5.746320E-02,-3.4103394E-03
-5.738040E-02,-3.3340454E-03
-5.729760E-02,-3.7155151E-03
-5.721480E-02,-3.2577515E-03
-5.713200E-02,-3.8681030E-03
-5.704920E-02,-3.8681030E-03
-5.696640E-02,-3.8681030E-03
-5.688360E-02,-3.9443970E-03
-5.680080E-02,-3.7155151E-03
-5.671800E-02,-3.6392212E-03
-5.663520E-02,-3.8681030E-03
-5.655240E-02,-3.3340454E-03
-5.646960E-02,-4.0969849E-03
-5.638680E-02,-4.4021606E-03
-5.630400E-02,-4.2495728E-03
-5.622120E-02,-4.3258667E-03
-5.613840E-02,-3.8681030E-03
-5.605560E-02,-3.5629272E-03
-5.597280E-02,-3.7918091E-03
-5.589000E-02,-3.3340454E-03
-5.580720E-02,-3.4103394E-03
-5.572440E-02,-3.4103394E-03
-5.564160E-02,-3.6392212E-03
-5.555880E-02,-4.0969849E-03
-5.547600E-02,-3.7918091E-03
-5.539320E-02,-3.5629272E-03
-5.531040E-02,-3.7918091E-03
-5.522760E-02,-4.0969849E-03
-5.514480E-02,-3.7918091E-03
-5.506200E-02,-4.1732788E-03
-5.497920E-02,-4.2495728E-03
-5.489640E-02,-4.2495728E-03
-5.481360E-02,-4.0969849E-03
-5.473080E-02,-4.6310425E-03
-5.464800E-02,-4.8599243E-03
-5.456520E-02,-5.1651001E-03
-5.448240E-02,-4.4784546E-03
-5.439960E-02,-4.4784546E-03
-5.431680E-02,-4.4784546E-03
-5.423400E-02,-4.2495728E-03
-5.415120E-02,-4.0206909E-03
-5.406840E-02,-3.9443970E-03
-5.398560E-02,-4.4021606E-03
-5.390280E-02,-4.3258667E-03
-5.382000E-02,-4.3258667E-03
-5.373720E-02,-4.3258667E-03
-5.365440E-02,-4.4021606E-03
-5.357160E-02,-4.7073364E-03
-5.348880E-02,-4.9362183E-03
-5.340600E-02,-4.7836304E-03
-5.332320E-02,-4.7836304E-03
-5.324040E-02,-5.2413940E-03
-5.315760E-02,-5.2413940E-03
-5.307480E-02,-5.2413940E-03
-5.299200E-02,-4.7836304E-03
-5.290920E-02,-4.7073364E-03
-5.282640E-02,-5.0125122E-03
-5.274360E-02,-5.2413940E-03
-5.266080E-02,-5.0888062E-03
-5.257800E-02,-4.7836304E-03
-5.249520E-02,-4.7073364E-03
-5.241240E-02,-4.7836304E-03
-5.232960E-02,-4.6310425E-03
-5.224680E-02,-4.1732788E-03
-5.216400E-02,-4.3258667E-03
-5.208120E-02,-4.6310425E-03
-5.199840E-02,-4.5547485E-03
-5.191560E-02,-4.6310425E-03
-5.183280E-02,-4.3258667E-03
-5.175000E-02,-4.5547485E-03
-5.166720E-02,-4.8599243E-03
-5.158440E-02,-4.4021606E-03
-5.150160E-02,-4.1732788E-03
-5.141880E-02,-4.4784546E-03
-5.133600E-02,-4.4021606E-03
-5.125320E-02,-3.8681030E-03
-5.117040E-02,-4.3258667E-03
-5.108760E-02,-4.4021606E-03
-5.100480E-02,-4.7836304E-03
-5.092200E-02,-4.9362183E-03
-5.083920E-02,-4.8599243E-03
-5.075640E-02,-4.8599243E-03
-5.067360E-02,-5.0888062E-03
-5.059080E-02,-4.6310425E-03
-5.050800E-02,-4.5547485E-03
-5.042520E-02,-4.2495728E-03
-5.034240E-02,-3.9443970E-03
-5.025960E-02,-4.2495728E-03
-5.017680E-02,-4.6310425E-03
-5.009400E-02,-4.6310425E-03
-5.001120E-02,-4.1732788E-03
-4.992840E-02,-4.1732788E-03
-4.984560E-02,-4.2495728E-03
-4.976280E-02,-3.7918091E-03
-4.968000E-02,-4.1732788E-03
-4.959720E-02,-3.7155151E-03
-4.951440E-02,-3.7155151E-03
-4.943160E-02,-3.7918091E-03
-4.934880E-02,-3.5629272E-03
-4.926600E-02,-3.4866333E-03
-4.918320E-02,-3.4866333E-03
-4.910040E-02,-3.5629272E-03
-4.901760E-02,-3.5629272E-03
-4.893480E-02,-3.4866333E-03
-4.885200E-02,-3.0288696E-03
-4.876920E-02,-3.0288696E-03
-4.868640E-02,-3.3340454E-03
-4.860360E-02,-4.1732788E-03
