in s,C1 in V
-4.01940E-02,5.4902130E-01
-4.01280E-02,5.4886871E-01
-4.00620E-02,5.4909760E-01
-3.99960E-02,5.4963165E-01
-3.99300E-02,5.4818207E-01
-3.98640E-02,5.4711395E-01
-3.97980E-02,5.5008942E-01
-3.97320E-02,5.4871613E-01
-3.96660E-02,5.4780060E-01
-3.96000E-02,5.4833466E-01
-3.95340E-02,5.4909760E-01
-3.94680E-02,5.4917389E-01
-3.94020E-02,5.4894501E-01
-3.93360E-02,5.4963165E-01
-3.92700E-02,5.4978424E-01
-3.92040E-02,5.5108124E-01
-3.91380E-02,5.5001312E-01
-3.90720E-02,5.4925018E-01
-3.90060E-02,5.4940277E-01
-3.89400E-02,5.4947906E-01
-3.88740E-02,5.4909760E-01
-3.88080E-02,5.4909760E-01
-3.87420E-02,5.4940277E-01
-3.86760E-02,5.4902130E-01
-3.86100E-02,5.4757172E-01
-3.85440E-02,5.4772430E-01
-3.84780E-02,5.4848724E-01
-3.84120E-02,5.4902130E-01
-3.83460E-02,5.4871613E-01
-3.82800E-02,5.4787689E-01
-3.82140E-02,5.4940277E-01
-3.81480E-02,5.4863983E-01
-3.80820E-02,5.4635101E-01
-3.80160E-02,5.4719025E-01
-3.79500E-02,5.4772430E-01
-3.78840E-02,5.4848724E-01
-3.78180E-02,5.4856354E-01
-3.77520E-02,5.4902130E-01
-3.76860E-02,5.5123383E-01
-3.76200E-02,5.5024200E-01
-3.75540E-02,5.4863983E-01
-3.74880E-02,5.4993683E-01
-3.74220E-02,5.4947906E-01
-3.73560E-02,5.4863983E-01
-3.72900E-02,5.4932648E-01
-3.72240E-02,5.4871613E-01
-3.71580E-02,5.4848724E-01
-3.70920E-02,5.4757172E-01
-3.70260E-02,5.4963165E-01
-3.69600E-02,5.4986053E-01
-3.68940E-02,5.4955536E-01
-3.68280E-02,5.4841095E-01
-3.67620E-02,5.4680878E-01
-3.66960E-02,5.4635101E-01
-3.66300E-02,5.4802948E-01
-3.65640E-02,5.5054718E-01
-3.64980E-02,5.4863983E-01
-3.64320E-02,5.4848724E-01
-3.63660E-02,5.4848724E-01
-3.63000E-02,5.4741913E-01
-3.62340E-02,5.4787689E-01
-3.61680E-02,5.4841095E-01
-3.61020E-02,5.4787689E-01
-3.60360E-02,5.4787689E-01
-3.59700E-02,5.4764801E-01
-3.59040E-02,5.4810577E-01
-3.58380E-02,5.4856354E-01
-3.57720E-02,5.4711395E-01
-3.57060E-02,5.4833466E-01
-3.56400E-02,5.4940277E-01
-3.55740E-02,5.4955536E-01
-3.55080E-02,5.4772430E-01
-3.54420E-02,5.4757172E-01
-3.53760E-02,5.4917389E-01
-3.53100E-02,5.4780060E-01
-3.52440E-02,5.4772430E-01
-3.51780E-02,5.4772430E-01
-3.51120E-02,5.4757172E-01
-3.50460E-02,5.4856354E-01
-3.49800E-02,5.4886871E-01
-3.49140E-02,5.4925018E-01
-3.48480E-02,5.4932648E-01
-3.47820E-02,5.4795319E-01
-3.47160E-02,5.4810577E-01
-3.46500E-02,5.4841095E-01
-3.45840E-02,5.4863983E-01
-3.45180E-02,5.4802948E-01
-3.44520E-02,5.4886871E-01
-3.43860E-02,5.4856354E-01
-3.43200E-02,5.4993683E-01
-3.42540E-02,5.5008942E-01
-3.41880E-02,5.4947906E-01
-3.41220E-02,5.4848724E-01
-3.40560E-02,5.4848724E-01
-3.39900E-02,5.4993683E-01
-3.39240E-02,5.4947906E-01
-3.38580E-02,5.4886871E-01
-3.37920E-02,5.4764801E-01
-3.37260E-02,5.4848724E-01
-3.36600E-02,5.4871613E-01
-3.35940E-02,5.4711395E-01
-3.35280E-02,5.4726654E-01
-3.34620E-02,5.4749542E-01
-3.33960E-02,5.4810577E-01
-3.33300E-02,5.4879242E-01
-3.32640E-02,5.4909760E-01
-3.31980E-02,5.4841095E-01
-3.31320E-02,5.4764801E-01
-3.30660E-02,5.4749542E-01
-3.30000E-02,5.4879242E-01
-3.29340E-02,5.4894501E-01
-3.28680E-02,5.4871613E-01
-3.28020E-02,5.4886871E-01
-3.27360E-02,5.4780060E-01
-3.26700E-02,5.4711395E-01
-3.26040E-02,5.4741913E-01
-3.25380E-02,5.4673248E-01
-3.24720E-02,5.4703766E-01
-3.24060E-02,5.4764801E-01
-3.23400E-02,5.4825836E-01
-3.22740E-02,5.4886871E-01
-3.22080E-02,5.4726654E-01
-3.21420E-02,5.4719025E-01
-3.20760E-02,5.4734283E-01
-3.20100E-02,5.4650360E-01
-3.19440E-02,5.4696136E-01
-3.18780E-02,5.4711395E-01
-3.18120E-02,5.4734283E-01
-3.17460E-02,5.4772430E-01
-3.16800E-02,5.4879242E-01
-3.16140E-02,5.4787689E-01
-3.15480E-02,5.4825836E-01
-3.14820E-02,5.4818207E-01
-3.14160E-02,5.4627472E-01
-3.13500E-02,5.4635101E-01
-3.12840E-02,5.4863983E-01
-3.12180E-02,5.4795319E-01
-3.11520E-02,5.4902130E-01
-3.10860E-02,5.5077606E-01
-3.10200E-02,5.4749542E-01
-3.09540E-02,5.4696136E-01
-3.08880E-02,5.4711395E-01
-3.08220E-02,5.4734283E-01
-3.07560E-02,5.4772430E-01
-3.06900E-02,5.4848724E-01
-3.06240E-02,5.4841095E-01
-3.05580E-02,5.4818207E-01
-3.04920E-02,5.4787689E-01
-3.04260E-02,5.4871613E-01
-3.03600E-02,5.4841095E-01
-3.02940E-02,5.4642731E-01
-3.02280E-02,5.4749542E-01
-3.01620E-02,5.4810577E-01
-3.00960E-02,5.4772430E-01
-3.00300E-02,5.4833466E-01
-2.99640E-02,5.4863983E-01
-2.98980E-02,5.4795319E-01
-2.98320E-02,5.4757172E-01
-2.97660E-02,5.4680878E-01
-2.97000E-02,5.4734283E-01
-2.96340E-02,5.4772430E-01
-2.95680E-02,5.4848724E-01
-2.95020E-02,5.4741913E-01
-2.94360E-02,5.4665619E-01
-2.93700E-02,5.4596954E-01
-2.93040E-02,5.4802948E-01
-2.92380E-02,5.4772430E-01
-2.91720E-02,5.4757172E-01
-2.91060E-02,5.4734283E-01
-2.90400E-02,5.4772430E-01
-2.89740E-02,5.4886871E-01
-2.89080E-02,5.4825836E-01
-2.88420E-02,5.4932648E-01
-2.87760E-02,5.4871613E-01
-2.87100E-02,5.4764801E-01
-2.86440E-02,5.4772430E-01
-2.85780E-02,5.4978424E-01
-2.85120E-02,5.4856354E-01
-2.84460E-02,5.4818207E-01
-2.83800E-02,5.4726654E-01
-2.83140E-02,5.4680878E-01
-2.82480E-02,5.4696136E-01
-2.81820E-02,5.4741913E-01
-2.81160E-02,5.4772430E-01
-2.80500E-02,5.4802948E-01
-2.79840E-02,5.4886871E-01
-2.79180E-02,5.4947906E-01
-2.78520E-02,5.4963165E-01
-2.77860E-02,5.4825836E-01
-2.77200E-02,5.4917389E-01
-2.76540E-02,5.4909760E-01
-2.75880E-02,5.4642731E-01
-2.75220E-02,5.4719025E-01
-2.74560E-02,5.4848724E-01
-2.73900E-02,5.5008942E-01
-2.73240E-02,5.5031830E-01
-2.72580E-02,5.4963165E-01
-2.71920E-02,5.4818207E-01
-2.71260E-02,5.4825836E-01
-2.70600E-02,5.4871613E-01
-2.69940E-02,5.4833466E-01
-2.69280E-02,5.4719025E-01
-2.68620E-02,5.4680878E-01
-2.67960E-02,5.4833466E-01
-2.67300E-02,5.4772430E-01
-2.66640E-02,5.4734283E-01
-2.65980E-02,5.4963165E-01
-2.65320E-02,5.4917389E-01
-2.64660E-02,5.4818207E-01
-2.64000E-02,5.4879242E-01
-2.63340E-02,5.4871613E-01
-2.62680E-02,5.4871613E-01
-2.62020E-02,5.4848724E-01
-2.61360E-02,5.4833466E-01
-2.60700E-02,5.4818207E-01
-2.60040E-02,5.4787689E-01
-2.59380E-02,5.4757172E-01
-2.58720E-02,5.4642731E-01
-2.58060E-02,5.4741913E-01
-2.57400E-02,5.4719025E-01
-2.56740E-02,5.4657990E-01
-2.56080E-02,5.4863983E-01
-2.55420E-02,5.4871613E-01
-2.54760E-02,5.4818207E-01
-2.54100E-02,5.4940277E-01
-2.53440E-02,5.4871613E-01
-2.52780E-02,5.4780060E-01
-2.52120E-02,5.4894501E-01
-2.51460E-02,5.4879242E-01
-2.50800E-02,5.4886871E-01
-2.50140E-02,5.4757172E-01
-2.49480E-02,5.4810577E-01
-2.48820E-02,5.4856354E-01
-2.48160E-02,5.4741913E-01
-2.47500E-02,5.4726654E-01
-2.46840E-02,5.4780060E-01
-2.46180E-02,5.4795319E-01
-2.45520E-02,5.4802948E-01
-2.44860E-02,5.4863983E-01
-2.44200E-02,5.4925018E-01
-2.43540E-02,5.4925018E-01
-2.42880E-02,5.4871613E-01
-2.42220E-02,5.5039459E-01
-2.41560E-02,5.4993683E-01
-2.40900E-02,5.4802948E-01
-2.40240E-02,5.4848724E-01
-2.39580E-02,5.4848724E-01
-2.38920E-02,5.5047089E-01
-2.38260E-02,5.4940277E-01
-2.37600E-02,5.4818207E-01
-2.36940E-02,5.4902130E-01
-2.36280E-02,5.4795319E-01
-2.35620E-02,5.4802948E-01
-2.34960E-02,5.4978424E-01
-2.34300E-02,5.4932648E-01
-2.33640E-02,5.4932648E-01
-2.32980E-02,5.4848724E-01
-2.32320E-02,5.4863983E-01
-2.31660E-02,5.4825836E-01
-2.31000E-02,5.4932648E-01
-2.30340E-02,5.4978424E-01
-2.29680E-02,5.4970795E-01
-2.29020E-02,5.4909760E-01
-2.28360E-02,5.4917389E-01
-2.27700E-02,5.4825836E-01
-2.27040E-02,5.4894501E-01
-2.26380E-02,5.4848724E-01
-2.25720E-02,5.4757172E-01
-2.25060E-02,5.4741913E-01
-2.24400E-02,5.4787689E-01
-2.23740E-02,5.4810577E-01
-2.23080E-02,5.4863983E-01
-2.22420E-02,5.4787689E-01
-2.21760E-02,5.4764801E-01
-2.21100E-02,5.4787689E-01
-2.20440E-02,5.4795319E-01
-2.19780E-02,5.4818207E-01
-2.19120E-02,5.4871613E-01
-2.18460E-02,5.4978424E-01
-2.17800E-02,5.5031830E-01
-2.17140E-02,5.4917389E-01
-2.16480E-02,5.4856354E-01
-2.15820E-02,5.4863983E-01
-2.15160E-02,5.4787689E-01
-2.14500E-02,5.4841095E-01
-2.13840E-02,5.4894501E-01
-2.13180E-02,5.4833466E-01
-2.12520E-02,5.4848724E-01
-2.11860E-02,5.4894501E-01
-2.11200E-02,5.4863983E-01
-2.10540E-02,5.4886871E-01
-2.09880E-02,5.4795319E-01
-2.09220E-02,5.4902130E-01
-2.08560E-02,5.4947906E-01
-2.07900E-02,5.4802948E-01
-2.07240E-02,5.4741913E-01
-2.06580E-02,5.4688507E-01
-2.05920E-02,5.4726654E-01
-2.05260E-02,5.4719025E-01
-2.04600E-02,5.4757172E-01
-2.03940E-02,5.4825836E-01
-2.03280E-02,5.4703766E-01
-2.02620E-02,5.4741913E-01
-2.01960E-02,5.4902130E-01
-2.01300E-02,5.4886871E-01
-2.00640E-02,5.4856354E-01
-1.99980E-02,5.4818207E-01
-1.99320E-02,5.4780060E-01
-1.98660E-02,5.4825836E-01
-1.98000E-02,5.4932648E-01
-1.97340E-02,5.4894501E-01
-1.96680E-02,5.4863983E-01
-1.96020E-02,5.4741913E-01
-1.95360E-02,5.4787689E-01
-1.94700E-02,5.4711395E-01
-1.94040E-02,5.4780060E-01
-1.93380E-02,5.4802948E-01
-1.92720E-02,5.4673248E-01
-1.92060E-02,5.4688507E-01
-1.91400E-02,5.4772430E-01
-1.90740E-02,5.4841095E-01
-1.90080E-02,5.4848724E-01
-1.89420E-02,5.4787689E-01
-1.88760E-02,5.4917389E-01
-1.88100E-02,5.4841095E-01
-1.87440E-02,5.4848724E-01
-1.86780E-02,5.4863983E-01
-1.86120E-02,5.4795319E-01
-1.85460E-02,5.4802948E-01
-1.84800E-02,5.4848724E-01
-1.84140E-02,5.5008942E-01
-1.83480E-02,5.4947906E-01
-1.82820E-02,5.4810577E-01
-1.82160E-02,5.4917389E-01
-1.81500E-02,5.4841095E-01
-1.80840E-02,5.4665619E-01
-1.80180E-02,5.4863983E-01
-1.79520E-02,5.4818207E-01
-1.78860E-02,5.4711395E-01
-1.78200E-02,5.4711395E-01
-1.77540E-02,5.4772430E-01
-1.76880E-02,5.4856354E-01
-1.76220E-02,5.4764801E-01
-1.75560E-02,5.4825836E-01
-1.74900E-02,5.5062347E-01
-1.74240E-02,5.4894501E-01
-1.73580E-02,5.4917389E-01
-1.72920E-02,5.5047089E-01
-1.72260E-02,5.5001312E-01
-1.71600E-02,5.4863983E-01
-1.70940E-02,5.4734283E-01
-1.70280E-02,5.4894501E-01
-1.69620E-02,5.4970795E-01
-1.68960E-02,5.4841095E-01
-1.68300E-02,5.4825836E-01
-1.67640E-02,5.4841095E-01
-1.66980E-02,5.4993683E-01
-1.66320E-02,5.4856354E-01
-1.65660E-02,5.4825836E-01
-1.65000E-02,5.4947906E-01
-1.64340E-02,5.4947906E-01
-1.63680E-02,5.4955536E-01
-1.63020E-02,5.5069977E-01
-1.62360E-02,5.4848724E-01
-1.61700E-02,5.4757172E-01
-1.61040E-02,5.4787689E-01
-1.60380E-02,5.4902130E-01
-1.59720E-02,5.4963165E-01
-1.59060E-02,5.4848724E-01
-1.58400E-02,5.4902130E-01
-1.57740E-02,5.5054718E-01
-1.57080E-02,5.4909760E-01
-1.56420E-02,5.4863983E-01
-1.55760E-02,5.4833466E-01
-1.55100E-02,5.4947906E-01
-1.54440E-02,5.4871613E-01
-1.53780E-02,5.4863983E-01
-1.53120E-02,5.4917389E-01
-1.52460E-02,5.4848724E-01
-1.51800E-02,5.4772430E-01
-1.51140E-02,5.4841095E-01
-1.50480E-02,5.4856354E-01
-1.49820E-02,5.4879242E-01
-1.49160E-02,5.4963165E-01
-1.48500E-02,5.4963165E-01
-1.47840E-02,5.4642731E-01
-1.47180E-02,5.4650360E-01
-1.46520E-02,5.4696136E-01
-1.45860E-02,5.4749542E-01
-1.45200E-02,5.4406219E-01
-1.44540E-02,5.4413849E-01
-1.43880E-02,5.4917389E-01
-1.43220E-02,5.4833466E-01
-1.42560E-02,5.4818207E-01
-1.41900E-02,5.4871613E-01
-1.41240E-02,5.4757172E-01
-1.40580E-02,5.4802948E-01
-1.39920E-02,5.4917389E-01
-1.39260E-02,5.4902130E-01
-1.38600E-02,5.4871613E-01
-1.37940E-02,5.4764801E-01
-1.37280E-02,5.4780060E-01
-1.36620E-02,5.4810577E-01
-1.35960E-02,5.4596954E-01
-1.35300E-02,5.4657990E-01
-1.34640E-02,5.4749542E-01
-1.33980E-02,5.4696136E-01
-1.33320E-02,5.4757172E-01
-1.32660E-02,5.4795319E-01
-1.32000E-02,5.4680878E-01
-1.31340E-02,5.4726654E-01
-1.30680E-02,5.4726654E-01
-1.30020E-02,5.4551178E-01
-1.29360E-02,5.4841095E-01
-1.28700E-02,5.4886871E-01
-1.28040E-02,5.4688507E-01
-1.27380E-02,5.4696136E-01
-1.26720E-02,5.4787689E-01
-1.26060E-02,5.4795319E-01
-1.25400E-02,5.4719025E-01
-1.24740E-02,5.4650360E-01
-1.24080E-02,5.4802948E-01
-1.23420E-02,5.4902130E-01
-1.22760E-02,5.5123383E-01
-1.22100E-02,5.4886871E-01
-1.21440E-02,5.4818207E-01
-1.20780E-02,5.4856354E-01
-1.20120E-02,5.4970795E-01
-1.19460E-02,5.4848724E-01
-1.18800E-02,5.4772430E-01
-1.18140E-02,5.4863983E-01
-1.17480E-02,5.4886871E-01
-1.16820E-02,5.4772430E-01
-1.16160E-02,5.4726654E-01
-1.15500E-02,5.4802948E-01
-1.14840E-02,5.4894501E-01
-1.14180E-02,5.4787689E-01
-1.13520E-02,5.4726654E-01
-1.12860E-02,5.4787689E-01
-1.12200E-02,5.5024200E-01
-1.11540E-02,5.4932648E-01
-1.10880E-02,5.4741913E-01
-1.10220E-02,5.4802948E-01
-1.09560E-02,5.4848724E-01
-1.08900E-02,5.4734283E-01
-1.08240E-02,5.4902130E-01
-1.07580E-02,5.4978424E-01
-1.06920E-02,5.4886871E-01
-1.06260E-02,5.4810577E-01
-1.05600E-02,5.4772430E-01
-1.04940E-02,5.4833466E-01
-1.04280E-02,5.4764801E-01
-1.03620E-02,5.4795319E-01
-1.02960E-02,5.4940277E-01
-1.02300E-02,5.4787689E-01
-1.01640E-02,5.4795319E-01
-1.00980E-02,5.4894501E-01
-1.00320E-02,5.4787689E-01
-9.96600E-03,5.4734283E-01
-9.90000E-03,5.4703766E-01
-9.83400E-03,5.4688507E-01
-9.76800E-03,5.4726654E-01
-9.70200E-03,5.4947906E-01
-9.63600E-03,5.4871613E-01
-9.57000E-03,5.4757172E-01
-9.50400E-03,5.4963165E-01
-9.43800E-03,5.4902130E-01
-9.37200E-03,5.4894501E-01
-9.30600E-03,5.4902130E-01
-9.24000E-03,5.4871613E-01
-9.17400E-03,5.4833466E-01
-9.10800E-03,5.4726654E-01
-9.04200E-03,5.4764801E-01
-8.97600E-03,5.4787689E-01
-8.91000E-03,5.4841095E-01
-8.84400E-03,5.4947906E-01
-8.77800E-03,5.4848724E-01
-8.71200E-03,5.4688507E-01
-8.64600E-03,5.4711395E-01
-8.58000E-03,5.4787689E-01
-8.51400E-03,5.4833466E-01
-8.44800E-03,5.4802948E-01
-8.38200E-03,5.4772430E-01
-8.31600E-03,5.4963165E-01
-8.25000E-03,5.5016571E-01
-8.18400E-03,5.5047089E-01
-8.11800E-03,5.4825836E-01
-8.05200E-03,5.4871613E-01
-7.98600E-03,5.4993683E-01
-7.92000E-03,5.4871613E-01
-7.85400E-03,5.4825836E-01
-7.78800E-03,5.4673248E-01
-7.72200E-03,5.4833466E-01
-7.65600E-03,5.4856354E-01
-7.59000E-03,5.4657990E-01
-7.52400E-03,5.4741913E-01
-7.45800E-03,5.4848724E-01
-7.39200E-03,5.5039459E-01
-7.32600E-03,5.4719025E-01
-7.26000E-03,5.4680878E-01
-7.19400E-03,5.4833466E-01
-7.12800E-03,5.4955536E-01
-7.06200E-03,5.4940277E-01
-6.99600E-03,5.4886871E-01
-6.93000E-03,5.4856354E-01
-6.86400E-03,5.4902130E-01
-6.79800E-03,5.4680878E-01
-6.73200E-03,5.4711395E-01
-6.66600E-03,5.4734283E-01
-6.60000E-03,5.4757172E-01
-6.53400E-03,5.4749542E-01
-6.46800E-03,5.4635101E-01
-6.40200E-03,5.4627472E-01
-6.33600E-03,5.4696136E-01
-6.27000E-03,5.4757172E-01
-6.20400E-03,5.4863983E-01
-6.13800E-03,5.4833466E-01
-6.07200E-03,5.4772430E-01
-6.00600E-03,5.4665619E-01
-5.94000E-03,5.4810577E-01
-5.87400E-03,5.4719025E-01
-5.80800E-03,5.4879242E-01
-5.74200E-03,5.4947906E-01
-5.67600E-03,5.4871613E-01
-5.61000E-03,5.4841095E-01
-5.54400E-03,5.4818207E-01
-5.47800E-03,5.4848724E-01
-5.41200E-03,5.4650360E-01
-5.34600E-03,5.4642731E-01
-5.28000E-03,5.4863983E-01
-5.21400E-03,5.4818207E-01
-5.14800E-03,5.4818207E-01
-5.08200E-03,5.4932648E-01
-5.01600E-03,5.4810577E-01
-4.95000E-03,5.4879242E-01
-4.88400E-03,5.5001312E-01
-4.81800E-03,5.4978424E-01
-4.75200E-03,5.4932648E-01
-4.68600E-03,5.4886871E-01
-4.62000E-03,5.4871613E-01
-4.55400E-03,5.4886871E-01
-4.48800E-03,5.4802948E-01
-4.42200E-03,5.4795319E-01
-4.35600E-03,5.4741913E-01
-4.29000E-03,5.4902130E-01
-4.22400E-03,5.4749542E-01
-4.15800E-03,5.4657990E-01
-4.09200E-03,5.4757172E-01
-4.02600E-03,5.4757172E-01
-3.96000E-03,5.4833466E-01
-3.89400E-03,5.4833466E-01
-3.82800E-03,5.4848724E-01
-3.76200E-03,5.4810577E-01
-3.69600E-03,5.4802948E-01
-3.63000E-03,5.4787689E-01
-3.56400E-03,5.4795319E-01
-3.49800E-03,5.4619843E-01
-3.43200E-03,5.4642731E-01
-3.36600E-03,5.4680878E-01
-3.30000E-03,5.4757172E-01
-3.23400E-03,5.4818207E-01
-3.16800E-03,5.4810577E-01
-3.10200E-03,5.4772430E-01
-3.03600E-03,5.4665619E-01
-2.97000E-03,5.4566437E-01
-2.90400E-03,5.4696136E-01
-2.83800E-03,5.4726654E-01
-2.77200E-03,5.4726654E-01
-2.70600E-03,5.4604584E-01
-2.64000E-03,5.4650360E-01
-2.57400E-03,5.4650360E-01
-2.50800E-03,5.4757172E-01
-2.44200E-03,5.4787689E-01
-2.37600E-03,5.4856354E-01
-2.31000E-03,5.4818207E-01
-2.24400E-03,5.4810577E-01
-2.17800E-03,5.4802948E-01
-2.11200E-03,5.4764801E-01
-2.04600E-03,5.4802948E-01
-1.98000E-03,5.4802948E-01
-1.91400E-03,5.4833466E-01
-1.84800E-03,5.4871613E-01
-1.78200E-03,5.4810577E-01
-1.71600E-03,5.4741913E-01
-1.65000E-03,5.4688507E-01
-1.58400E-03,5.4696136E-01
-1.51800E-03,5.4726654E-01
-1.45200E-03,5.4772430E-01
-1.38600E-03,5.4818207E-01
-1.32000E-03,5.4741913E-01
-1.25400E-03,5.4726654E-01
-1.18800E-03,5.4955536E-01
-1.12200E-03,5.4856354E-01
-1.05600E-03,5.4810577E-01
-9.90000E-04,5.4650360E-01
-9.24000E-04,5.4703766E-01
-8.58000E-04,5.4863983E-01
-7.92000E-04,5.4429108E-01
-7.26000E-04,5.4558807E-01
-6.60000E-04,5.4810577E-01
-5.94000E-04,5.4657990E-01
-5.28000E-04,5.4802948E-01
-4.62000E-04,5.4909760E-01
-3.96000E-04,5.4818207E-01
-3.30000E-04,5.4841095E-01
-2.64000E-04,5.4848724E-01
-1.98000E-04,5.4787689E-01
-1.32000E-04,5.4696136E-01
-6.60000E-05,5.4696136E-01
0.00000E+00,5.4802948E-01
6.60000E-05,1.1081796E+00
1.32000E-04,2.6854044E+00
1.98000E-04,2.6921945E+00
2.64000E-04,2.6963144E+00
3.30000E-04,2.6996713E+00
3.96000E-04,2.6993661E+00
4.62000E-04,2.7002054E+00
5.28000E-04,2.7015024E+00
5.94000E-04,2.7031046E+00
6.60000E-04,2.7037912E+00
7.26000E-04,2.7043253E+00
7.92000E-04,2.7032571E+00
8.58000E-04,2.7044778E+00
9.24000E-04,2.7051645E+00
9.90000E-04,2.7054697E+00
1.05600E-03,2.7060037E+00
1.12200E-03,2.7069955E+00
1.18800E-03,2.7060037E+00
1.25400E-03,2.7069193E+00
1.32000E-03,2.7083688E+00
1.38600E-03,2.7068430E+00
1.45200E-03,2.7067667E+00
1.51800E-03,2.7070718E+00
1.58400E-03,2.7066904E+00
1.65000E-03,2.7072244E+00
1.71600E-03,2.7088266E+00
1.78200E-03,2.7079111E+00
1.84800E-03,2.7083688E+00
1.91400E-03,2.7094370E+00
1.98000E-03,2.7074533E+00
2.04600E-03,2.7076822E+00
2.11200E-03,2.7090555E+00
2.17800E-03,2.7090555E+00
2.24400E-03,2.7085977E+00
2.31000E-03,2.7083688E+00
2.37600E-03,2.7083688E+00
2.44200E-03,2.7079874E+00
2.50800E-03,2.7066141E+00
2.57400E-03,2.7082162E+00
2.64000E-03,2.7090555E+00
2.70600E-03,2.7066141E+00
2.77200E-03,2.7072244E+00
2.83800E-03,2.7073770E+00
2.90400E-03,2.7076059E+00
2.97000E-03,2.7081400E+00
3.03600E-03,2.7079874E+00
3.10200E-03,2.7078348E+00
3.16800E-03,2.7083688E+00
3.23400E-03,2.7084451E+00
3.30000E-03,2.7101999E+00
3.36600E-03,2.7100473E+00
3.43200E-03,2.7081400E+00
3.49800E-03,2.7082925E+00
3.56400E-03,2.7084451E+00
3.63000E-03,2.7089029E+00
3.69600E-03,2.7078348E+00
3.76200E-03,2.7076059E+00
3.82800E-03,2.7075296E+00
3.89400E-03,2.7071481E+00
3.96000E-03,2.7075296E+00
4.02600E-03,2.7076059E+00
4.09200E-03,2.7079874E+00
4.15800E-03,2.7085977E+00
4.22400E-03,2.7090555E+00
4.29000E-03,2.7097421E+00
4.35600E-03,2.7093607E+00
4.42200E-03,2.7089029E+00
4.48800E-03,2.7089792E+00
4.55400E-03,2.7089029E+00
4.62000E-03,2.7082162E+00
4.68600E-03,2.7082925E+00
4.75200E-03,2.7082162E+00
4.81800E-03,2.7085977E+00
4.88400E-03,2.7086740E+00
4.95000E-03,2.7089792E+00
5.01600E-03,2.7092844E+00
5.08200E-03,2.7082162E+00
5.14800E-03,2.7076822E+00
5.21400E-03,2.7092844E+00
5.28000E-03,2.7092844E+00
5.34600E-03,2.7092081E+00
5.41200E-03,2.7083688E+00
5.47800E-03,2.7089029E+00
5.54400E-03,2.7089029E+00
5.61000E-03,2.7078348E+00
5.67600E-03,2.7069193E+00
5.74200E-03,2.7066141E+00
5.80800E-03,2.7069193E+00
5.87400E-03,2.7085977E+00
5.94000E-03,2.7092081E+00
6.00600E-03,2.7087503E+00
6.07200E-03,2.7094370E+00
6.13800E-03,2.7089029E+00
6.20400E-03,2.7091318E+00
6.27000E-03,2.7086740E+00
6.33600E-03,2.7080637E+00
6.40200E-03,2.7086740E+00
6.46800E-03,2.7079111E+00
6.53400E-03,2.7072244E+00
6.60000E-03,2.7082162E+00
6.66600E-03,2.7076822E+00
6.73200E-03,2.7077585E+00
6.79800E-03,2.7070718E+00
6.86400E-03,2.7076822E+00
6.93000E-03,2.7080637E+00
6.99600E-03,2.7081400E+00
7.06200E-03,2.7079111E+00
7.12800E-03,2.7101236E+00
7.19400E-03,2.7089029E+00
7.26000E-03,2.7082162E+00
7.32600E-03,2.7082162E+00
7.39200E-03,2.7079874E+00
7.45800E-03,2.7077585E+00
7.52400E-03,2.7075296E+00
7.59000E-03,2.7084451E+00
7.65600E-03,2.7092081E+00
7.72200E-03,2.7098947E+00
7.78800E-03,2.7082925E+00
7.85400E-03,2.7075296E+00
7.92000E-03,2.7073770E+00
7.98600E-03,2.7075296E+00
8.05200E-03,2.7081400E+00
8.11800E-03,2.7104288E+00
8.18400E-03,2.7083688E+00
8.25000E-03,2.7069955E+00
8.31600E-03,2.7083688E+00
8.38200E-03,2.7091318E+00
8.44800E-03,2.7085977E+00
8.51400E-03,2.7090555E+00
8.58000E-03,2.7102762E+00
8.64600E-03,2.7101999E+00
8.71200E-03,2.7075296E+00
8.77800E-03,2.7089792E+00
8.84400E-03,2.7096658E+00
8.91000E-03,2.7099710E+00
8.97600E-03,2.7089792E+00
9.04200E-03,2.7088266E+00
9.10800E-03,2.7103525E+00
9.17400E-03,2.7100473E+00
9.24000E-03,2.7095132E+00
9.30600E-03,2.7103525E+00
9.37200E-03,2.7100473E+00
9.43800E-03,2.7088266E+00
9.50400E-03,2.7110391E+00
9.57000E-03,2.7095132E+00
9.63600E-03,2.7088266E+00
9.70200E-03,2.7083688E+00
9.76800E-03,2.7084451E+00
9.83400E-03,2.7085214E+00
9.90000E-03,2.7084451E+00
9.96600E-03,2.7087503E+00
1.00320E-02,2.7093607E+00
1.00980E-02,2.7100473E+00
1.01640E-02,2.7099710E+00
1.02300E-02,2.7099710E+00
1.02960E-02,2.7095895E+00
1.03620E-02,2.7098184E+00
1.04280E-02,2.7101236E+00
1.04940E-02,2.7092844E+00
1.05600E-02,2.7092081E+00
1.06260E-02,2.7089029E+00
1.06920E-02,2.7086740E+00
1.07580E-02,2.7090555E+00
1.08240E-02,2.7096658E+00
1.08900E-02,2.7094370E+00
1.09560E-02,2.7092844E+00
1.10220E-02,2.7095895E+00
1.10880E-02,2.7092081E+00
1.11540E-02,2.7098947E+00
1.12200E-02,2.7091318E+00
1.12860E-02,2.7086740E+00
1.13520E-02,2.7085214E+00
1.14180E-02,2.7075296E+00
1.14840E-02,2.7086740E+00
1.15500E-02,2.7093607E+00
1.16160E-02,2.7096658E+00
1.16820E-02,2.7097421E+00
